28.10171533,16.90088701,17.31272942,52.59353141,35.58633456,23.29219044,47.30251508,13.50718764,3.49924743,50.58479220,11.39425348,3.20759420,51.16576975,13.43872491,5.02029472,1
29.68100368,17.86994607,16.67522015,55.90184645,36.82938649,24.43973490,49.15294564,13.68826279,4.99930542,47.56674767,14.76994109,5.98857836,50.13987245,16.57505056,2.65490875,1
28.90507457,18.88432075,14.31731288,56.64792833,37.22562753,24.89725588,49.69813449,14.02646440,4.84180957,48.44529505,14.96035798,5.97804712,51.63870910,17.03193908,3.21442868,1
29.51450474,19.25417580,14.70679083,57.41638590,36.55291420,24.24970901,50.69811409,14.29814924,4.07627167,49.76789458,14.85797964,5.26489689,52.17910901,17.31526480,3.55106969,1
29.26908514,19.66517559,15.20036017,58.00260696,37.44180069,26.71967432,50.94588318,14.24312430,4.21833819,49.97222613,15.54269476,5.09376039,53.09585971,18.64688160,3.28970889,1
29.36190322,19.51867917,15.07752248,58.85797425,36.19710673,26.17549232,51.98834420,13.90365360,4.36122540,50.02819078,14.94042016,4.97567013,52.64324126,17.76434881,2.93975064,1
29.00502277,19.37709721,13.98643879,56.42876901,37.61633101,26.40341028,50.24422150,14.24721750,4.32145675,49.07348587,14.81776896,5.03114623,52.32528951,18.15917609,3.17003599,1
28.55431311,18.57025290,13.03994499,56.95808088,36.76163128,24.73622031,51.13929089,14.10247128,3.78135273,49.94617379,14.16110348,4.99825156,53.60478644,16.99255047,3.42431541,1
28.78188828,19.12863559,14.09441983,56.52355569,37.33330249,24.70667386,50.36930170,14.64009124,3.30007376,50.25772321,14.51518521,4.72321243,54.10370377,17.93246635,3.35317473,1
28.93994370,18.82218922,11.98746650,56.81620617,37.21806903,25.68579772,51.32014304,14.73426893,3.92510061,50.49852026,14.63860234,4.44944156,54.33633988,17.05733605,2.88351049,1
29.18036194,19.03247832,14.07546211,56.52732946,38.13678376,27.05938062,51.13103129,14.36011341,4.16304969,50.65814151,14.31529288,4.27870676,53.82400725,17.66557119,2.72433451,1
29.25290335,19.09899736,14.66560315,57.70852067,37.10817545,25.61843033,51.97853899,14.07163606,4.29946562,50.77287882,14.63961064,4.76040879,54.47728024,17.71651438,2.71020985,1
28.72166789,19.11161868,14.40046226,56.49703753,37.47856412,25.69264029,50.86556834,13.91415137,3.82783689,50.60718577,12.99522202,4.13536925,54.11556208,17.00897706,2.84294251,1
28.78324039,19.15689713,12.02669961,57.44622926,37.08629524,25.44066323,52.00384172,14.07712105,3.73871122,51.77201454,13.71021056,4.65775608,55.70642304,17.17263392,3.25374457,1
28.98423286,18.63126063,14.10437048,56.49992823,38.08882868,26.69379848,51.31780365,14.29293637,4.00506696,51.35041609,12.64163923,3.61302819,53.88887920,17.00693844,2.01647229,1
28.28576542,18.72008969,10.78009789,57.10696392,36.67225201,25.58655788,51.53760873,14.14876573,4.12992947,50.62810914,13.50412807,4.62098293,53.90215820,16.38519950,2.75046534,1
28.60016641,18.50303487,13.94601046,56.80814847,37.88597704,26.73891187,52.64287258,13.84634369,4.44010218,52.67322068,12.58291836,4.62853337,55.84978883,15.90401529,2.80391430,1
28.00175372,18.41793444,12.31146926,55.49966325,38.37411307,27.24235700,50.81417467,14.19479641,4.03228536,50.82134333,12.44886320,4.40322973,53.66908158,16.32253973,2.90237261,1
28.44010260,18.42746399,12.47163827,57.18176984,36.98827068,26.70148930,52.07525947,14.16868726,4.07872308,51.60086968,13.51633546,4.46015646,55.47538171,16.04714862,2.93766757,1
28.25544932,17.87241986,14.16006690,55.49985294,38.08159031,28.38866563,51.64413969,14.11791237,4.07802701,51.66567881,12.18050583,4.00348923,53.78517998,15.45371147,2.60801122,1
28.66208984,18.66203146,10.44096375,56.48295186,37.83158061,26.55539731,51.06046172,14.11337870,4.03426072,50.22734961,13.76294501,4.58764233,53.02364335,17.17576918,2.67340379,1
28.50493079,18.27877131,11.21346424,55.94711529,36.80856763,26.03857678,50.98067089,13.64657536,4.02611247,50.46345373,13.26842571,4.34636046,54.31679551,16.29276541,2.78204469,1
28.99344713,18.93457323,12.23347680,57.05290310,36.72519572,25.23541037,51.52254387,14.08063718,4.40799315,50.21172383,14.34092774,4.56523016,54.57593005,16.83519440,2.69559460,1
28.75250655,18.33339842,12.65949753,56.49281825,37.13924666,26.23307877,51.64286181,14.07412614,4.22274667,51.01454660,13.41831659,3.96173074,54.16723074,16.43988301,2.23713629,1
28.58457775,18.56958462,12.90135942,57.19853474,37.21080840,26.39818466,52.27032108,13.51312612,4.35406076,51.45602490,13.13945212,4.34698486,54.40323203,16.24085040,2.27778646,1
29.22215363,18.21877545,13.49149011,55.29926334,38.19520888,25.52813031,50.06548253,14.38517412,3.43030450,50.40045285,13.10950444,4.49629892,52.88740737,17.31563612,3.28479498,1
28.70119148,18.46595149,11.79437575,56.24272178,37.19159326,26.19755800,51.09781403,13.89414463,4.12878557,50.40742813,13.56168548,4.83404797,54.07397862,17.02948190,3.37384970,1
28.71098746,18.49851006,13.33667226,56.39171061,37.01438880,26.04007814,51.50161561,14.14707987,4.31580177,50.90628044,13.73865835,4.65772167,54.55779844,16.99235168,3.27694624,1
29.24586285,18.26642640,14.27369940,55.50941207,37.99319550,26.71865010,50.61378863,13.81568388,4.25710503,50.09591615,12.96616483,3.81600460,52.92729029,16.66757950,2.39511827,1
28.54568738,18.77860878,12.87939967,56.86513078,37.58135775,26.27852392,50.95264163,13.84440170,4.28195753,49.51899311,13.63194073,4.83869174,53.49100459,16.86984114,3.12753612,1
28.75214425,19.03077916,15.43529215,57.02861740,37.39250052,25.85809478,51.53506220,13.81174899,4.87874018,51.08887702,14.81737558,5.26697597,56.12575009,17.18764501,2.62449561,1
28.82172314,19.76727111,13.24979611,57.43773781,37.88839870,26.69773593,50.17876611,13.86718353,4.11011076,49.66711933,14.90728938,5.12397025,52.65524342,17.79380897,3.06303511,1
29.22969248,19.29903321,12.89872387,56.88793154,37.06716035,26.56017727,49.88722438,13.36912966,4.24435041,48.88769639,15.03406068,5.00263294,52.16863282,18.03202913,3.54108847,1
29.16163955,19.38163773,12.68579846,58.34864161,36.86660814,26.46702848,51.52936783,13.08926969,4.30505975,50.35776229,14.70127416,4.96792020,53.16251537,17.88440595,3.60603432,1
28.35142610,18.50469264,10.34843571,56.15916621,35.88046350,25.71122995,51.20949888,12.49077775,3.92011411,50.56495588,11.95808453,3.42753451,51.39676814,15.80119613,2.94967490,1
